SKU/ Item Code,Item Name ,Warehouse Number,Warehouse Name,Kit Line,Component Warehouse,Component Item Code,Component Quantity,on-the-fly kit 
20010800S,CHOCOLATE CRAVE - Special,2,Monat Global Canadian Warehouse,1,2,20010800,1,
20051.3.4A,Sample (10) Renew Shampoo,6,United Kingdom Warehouse,1,6,10361000,10,
20052.3.4A,Sample (10) Restore Leave-In Conditioner 0.34,6,United Kingdom Warehouse,1,6,10391000,10,
20053.3.4A,"Replenish Masque, 0.34oz 10 Pack",6,United Kingdom Warehouse,1,6,10321000,10,
20054.3.4A,"Revive Shampoo, 0.34oz 10 Pack",6,United Kingdom Warehouse,1,6,10401000,10,
20055.3.4A,Sample (10) Revitalize Conditioner,6,United Kingdom Warehouse,1,6,10311000,10,
20058.3.4A,"Monat Black Shampoo + Conditioner, 0.34oz 10",6,United Kingdom Warehouse,1,6,20042..34A,10,
20060..50A,"Rejuveniqe Packette, 0.05oz 10 Pack",6,United Kingdom Warehouse,1,6,10221000,10,
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,1,1,10221000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,2,1,10331000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,3,1,10311000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,4,1,10321000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,5,1,10391000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,6,1,10401000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,7,1,10361000,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,8,1,VIPBROUSU,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,9,1,OPPDAREB,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,10,1,PRBRMAGCU,30,T
20060000,Meet MONAT Event Package Small,1,MONAT GLOBAL,11,1,PRICELIST,30,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,1,1,10221000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,2,1,10331000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,3,1,10311000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,4,1,10321000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,5,1,10391000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,6,1,10401000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,7,1,VIPBROUSU,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,8,1,10361000,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,9,1,OPPDAREB,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,10,1,PRBRMAGCU,60,T
20070000,Meet MONAT Event Package Medium,1,MONAT GLOBAL,11,1,PRICELIST,60,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,1,1,10221000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,2,1,10331000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,3,1,10311000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,4,1,10321000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,5,1,10391000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,6,1,10401000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,7,1,10361000,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,8,1,VIPBROUSU,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,9,1,OPPDAREB,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,10,1,PRBRMAGCU,90,T
20080000,Meet MONAT Event Package Large,1,MONAT GLOBAL,11,1,PRICELIST,90,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,1,2,10221000,15,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,2,2,10231000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,3,2,10311000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,4,2,10321000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,5,2,10331000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,6,2,10361000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,7,2,30210000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,8,2,30170000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,9,2,30190000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,10,2,30150000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,11,2,30110000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,12,2,30100000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,13,2,30120000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,14,2,30130000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,15,2,30090000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,16,2,30220000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,17,2,20050000,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,18,2,FLYER-SYSC,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,19,2,30081000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,20,2,30140000,5,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,21,2,FOLDER ENG,1,T
30040000,Canada Starter Kit,2,Monat Global Canadian Warehouse,22,2,FLYER-BEFC,5,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,1,2,10221000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,2,2,10311000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,3,2,10321000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,4,2,10331000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,5,2,VIPBROCAU,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,6,2,10361000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,7,2,10401000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,8,2,10391000,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,9,2,PRBRMAGCU,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,10,2,PRICELIST,30,T
30050000,Canada Meet Monat Event Pack Small,2,Monat Global Canadian Warehouse,11,2,OPPDAREB,30,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,1,2,10221000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,2,2,10311000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,3,2,10321000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,4,2,10331000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,5,2,10361000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,6,2,VIPBROCAU,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,7,2,10391000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,8,2,10401000,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,9,2,PRBRMAGCU,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,10,2,PRICELIST,60,T
30060000,Canada Meet Monat Event Pack Medium,2,Monat Global Canadian Warehouse,11,2,OPPDAREB,60,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,1,2,10221000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,2,2,10311000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,3,2,10321000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,4,2,10331000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,5,2,VIPBROCAU,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,6,2,10361000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,7,2,10391000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,8,2,10401000,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,9,2,PRBRMAGCU,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,10,2,PRICELIST,90,T
30070000,Canada Meet Monat Event Pack Large,2,Monat Global Canadian Warehouse,11,2,OPPDAREB,90,T
30080100,Canada Price List (10 Pack),2,Monat Global Canadian Warehouse,1,2,30081000,10,T
30140100,Canada Flyer 500+ (10 Pack),2,Monat Global Canadian Warehouse,1,2,30140000,10,T
30160000,Canada VIP Brochure (10 Pack),2,Monat Global Canadian Warehouse,1,2,30170000,10,T
30180000,Canada Opportunity Brochure (10 Pack),2,Monat Global Canadian Warehouse,1,2,30190000,10,T
30200000,Canada Product Brochure (10 Pack),2,Monat Global Canadian Warehouse,1,2,30210000,10,T
30230000,Canada 101 Uses Rejuveniqe Brochure (10 Pack),2,Monat Global Canadian Warehouse,1,2,30220000,10,T
4000000029,HAIR APPARENT MAGAZINE X 10 Un /JUL 18',1,MONAT GLOBAL,1,1,4000092A,10,T
4000000029,HAIR APPARENT MAGAZINE X 10 Un /JUL 18',2,Monat Global Canadian Warehouse,1,2,4000092A,10,T
4000000033,Post Cards x 40  US Version,2,Monat Global Canadian Warehouse,1,2,4000000032,10,
4000000033,Post Cards x 40  US Version,2,Monat Global Canadian Warehouse,2,2,4000000034,10,
4000000033,Post Cards x 40  US Version,2,Monat Global Canadian Warehouse,3,2,4000000035,10,
4000000033,Post Cards x 40  US Version,2,Monat Global Canadian Warehouse,4,2,4000000036,10,
4000000045,Prospecting Card Multi - Pack (40) ENG,2,Monat Global Canadian Warehouse,1,2,4000000037,1,T
4000000045,Prospecting Card Multi - Pack (40) ENG,2,Monat Global Canadian Warehouse,2,2,4000000038,1,T
4000000045,Prospecting Card Multi - Pack (40) ENG,2,Monat Global Canadian Warehouse,3,2,4000000039,1,T
4000000045,Prospecting Card Multi - Pack (40) ENG,2,Monat Global Canadian Warehouse,4,2,4000000040,1,T
4000000046,Prospecting Card Multi - Pack (40) FRE,2,Monat Global Canadian Warehouse,1,2,4000000041,1,T
4000000046,Prospecting Card Multi - Pack (40) FRE,2,Monat Global Canadian Warehouse,2,2,4000000042,1,T
4000000046,Prospecting Card Multi - Pack (40) FRE,2,Monat Global Canadian Warehouse,3,2,4000000043,1,T
4000000046,Prospecting Card Multi - Pack (40) FRE,2,Monat Global Canadian Warehouse,4,2,4000000044,1,T
4000000053,Meet MONAT MP Guide - CA English 10pack,2,Monat Global Canadian Warehouse,1,2,4000000050,2,
4000000054,Meet MONAT MP Guide - CA French 10 Packs,2,Monat Global Canadian Warehouse,1,2,4000000051,2,T
4000000055,Meet Monat Guide - 10 Pack,1,MONAT GLOBAL,1,1,4000000052,2,T
4000000062,2018 Q3 Dream Bigger Magazine Pack x 10,1,MONAT GLOBAL,1,1,4000000061,10,T
4000000062,2018 Q3 Dream Bigger Magazine Pack x 10,2,Monat Global Canadian Warehouse,1,2,4000000061,10,T
4000000062,2018 Q3 Dream Bigger Magazine Pack x 10,6,United Kingdom Warehouse,1,6,4000000061,10,
4000009A,Dream Big Q3 (10PACK) recognition magazine,1,MONAT GLOBAL,1,1,DBMAGQ3,10,
4000009A,Dream Big Q3 (10PACK) recognition magazine,2,Monat Global Canadian Warehouse,1,2,DBMAGQ3,10,
4000050A,UK Sampling how-to card (Pack x 5),6,United Kingdom Warehouse,1,6,4000046A,5,
4000052A,UK Meet MONAT brochure (Pack x 5),6,United Kingdom Warehouse,1,6,4000048A,5,
4000053A,UK Prospecting card (Pack x 10),6,United Kingdom Warehouse,1,6,4000049A,10,
4000054A,UK Product Magazine (Pack x 5),6,United Kingdom Warehouse,1,6,4000021A,5,
4000055A,UK VIP Brochure (Pack x 5),6,United Kingdom Warehouse,1,6,4000020A,5,
4000064A,Product Mag w Price List CANADA 10pk (ENG),2,Monat Global Canadian Warehouse,1,2,4000039A,10,T
4000065A,Prod  Mag Price List CANADA 10pk (FR),2,Monat Global Canadian Warehouse,1,2,4000040A,10,T
4000076,VIP Brochure CANADA (FR) / 10 pack,2,Monat Global Canadian Warehouse,1,2,4000037A,1,T
4000079,Select Sampling Flyer 20/pack - French,2,Monat Global Canadian Warehouse,1,2,4000077,20,T
4000080,Meet MONAT Invite 20/pack - French,2,Monat Global Canadian Warehouse,1,2,4000078,20,T
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,1,1,10221000,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,2,1,10300050,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,3,1,10311000,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,4,1,10321000,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,5,1,10401000,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,6,1,20042..34A,10,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,7,1,SELSAMPCRD,20,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,8,1,SMPLBAG,1,
6000000022,Sponsoring Promo June 2018,1,MONAT GLOBAL,9,1,REPLACE01,1,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,1,2,10221000,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,2,2,10300050,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,3,2,10311000,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,4,2,10321000,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,5,2,10401000,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,6,2,20042..34A,10,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,7,2,SELSAMPCRD,20,
6000000022,Sponsoring Promo June 2018,2,Monat Global Canadian Warehouse,8,2,SMPLBAG,1,
6000000033,Sample (10) Heavenly Hydrating Masque,1,MONAT GLOBAL,1,1,20095034,10,T
6000000033,Sample (10) Heavenly Hydrating Masque,2,Monat Global Canadian Warehouse,1,2,20095034,10,T
6000000033,Sample (10) Heavenly Hydrating Masque,6,United Kingdom Warehouse,1,6,20095034,10,
6000000036,Sample (10) 15-in-1 CC Cream,1,MONAT GLOBAL,1,1,6000000032,10,T
6000000036,Sample (10) 15-in-1 CC Cream,2,Monat Global Canadian Warehouse,1,2,6000000032,10,T
6000000036,Sample (10) 15-in-1 CC Cream,6,United Kingdom Warehouse,1,6,6000000032,10,
6000000037,Sample (10) Frizz Fix Smoothing Primer,1,MONAT GLOBAL,1,1,6000000031,10,T
6000000037,Sample (10) Frizz Fix Smoothing Primer,2,Monat Global Canadian Warehouse,1,2,6000000031,10,T
6000000037,Sample (10) Frizz Fix Smoothing Primer,6,United Kingdom Warehouse,1,6,6000000031,10,
6000000042,Sample (10) Advanced Hydrating Shampoo,1,MONAT GLOBAL,1,1,20096034,10,T
6000000042,Sample (10) Advanced Hydrating Shampoo,2,Monat Global Canadian Warehouse,1,2,20096034,10,T
6000000042,Sample (10) Advanced Hydrating Shampoo,6,United Kingdom Warehouse,1,6,20096034,10,
6000000044,Sample (10) Advanced Hydrating Conditioner,1,MONAT GLOBAL,1,1,20091034,10,T
6000000044,Sample (10) Advanced Hydrating Conditioner,2,Monat Global Canadian Warehouse,1,2,20091034,10,T
6000000044,Sample (10) Advanced Hydrating Conditioner,6,United Kingdom Warehouse,1,6,20091034,10,
6000000045,Hair Transformation Masque (10 Pack),1,MONAT GLOBAL,1,1,20071034,10,T
6000000045,Hair Transformation Masque (10 Pack),2,Monat Global Canadian Warehouse,1,2,20071034,10,T
6000000045,Hair Transformation Masque (10 Pack),6,United Kingdom Warehouse,1,6,20071034,10,
6000000046,Sample (10) Super Moisture Masque,1,MONAT GLOBAL,1,1,20072034,10,T
6000000046,Sample (10) Super Moisture Masque,2,Monat Global Canadian Warehouse,1,2,20072034,10,T
6000000046,Sample (10) Super Moisture Masque,6,United Kingdom Warehouse,1,6,20072034,10,
6000000047,Restructuring Pre-Wash Conditioner (10 Pack),1,MONAT GLOBAL,1,1,20070034,10,T
6000000047,Restructuring Pre-Wash Conditioner (10 Pack),2,Monat Global Canadian Warehouse,1,2,20070034,10,T
6000000047,Restructuring Pre-Wash Conditioner (10 Pack),6,United Kingdom Warehouse,1,6,20070034,10,
6000000048,Sample (10) Restructuring Shampoo,1,MONAT GLOBAL,1,1,20069034,10,T
6000000048,Sample (10) Restructuring Shampoo,2,Monat Global Canadian Warehouse,1,2,20069034,10,T
6000000048,Sample (10) Restructuring Shampoo,6,United Kingdom Warehouse,1,6,20069034,10,
6000000055,Restructuring Hair Care Collection,1,MONAT GLOBAL,1,1,20069800,1,T
6000000055,Restructuring Hair Care Collection,1,MONAT GLOBAL,2,1,20070600,1,T
6000000055,Restructuring Hair Care Collection,1,MONAT GLOBAL,3,1,20068108,1,T
6000000055,Restructuring Hair Care Collection,1,MONAT GLOBAL,4,1,20071500,1,T
6000000055,Restructuring Hair Care Collection,2,Monat Global Canadian Warehouse,1,2,20069800,1,T
6000000055,Restructuring Hair Care Collection,2,Monat Global Canadian Warehouse,2,2,20070600,1,T
6000000055,Restructuring Hair Care Collection,2,Monat Global Canadian Warehouse,3,2,20068108,1,T
6000000055,Restructuring Hair Care Collection,2,Monat Global Canadian Warehouse,4,2,20071500,1,T
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,1,6,20069800,1,
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,2,6,20070600,1,
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,3,6,20068108,1,
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,4,6,20071500,1,
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,5,6,2000000065,1,
6000000055,Restructuring Hair Care Collection,6,United Kingdom Warehouse,6,6,3000018A,1,
6000000068,I Bought it All,1,MONAT GLOBAL,1,1,10111000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,2,1,10092500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,3,1,1017200CC0,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,4,1,102601000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,5,1,10025000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,6,1,20074450,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,7,1,10302400,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,8,1,10066000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,9,1,10256000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,10,1,10356000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,11,1,20005.6.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,12,1,20007.6.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,13,1,20009.6.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,14,1,10138100,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,15,1,10098000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,16,1,10138002,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,17,1,20033-6-0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,18,1,20047-4-0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,19,1,20088100,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,20,1,10018000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,21,1,10058000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,22,1,20004.8.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,23,1,20006.8.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,24,1,20008.8.0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,25,1,20031-8-0A,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,26,1,20061800,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,27,1,10121700,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,28,1,10138200,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,29,1,10204000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,30,1,10374000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,31,1,10034500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,32,1,10074500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,33,1,10163400,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,34,1,10184500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,35,1,10392000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,36,1,10104500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,37,1,10156000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,38,1,10276000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,39,1,10298000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,40,1,10286000,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,41,1,20096800,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,42,1,20091600,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,43,1,20095500,1,T
6000000068,I Bought it All,1,MONAT GLOBAL,44,1,20094150,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,1,2,20091600,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,2,2,20096800,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,3,2,20033-6-0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,4,2,20009.6.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,5,2,20008.8.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,6,2,10163400,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,7,2,10156000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,8,2,10121700,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,9,2,10138002,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,10,2,10374000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,11,2,20005.6.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,12,2,20004.8.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,13,2,20061800,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,14,2,20047-4-0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,15,2,20094150,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,16,2,102601000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,17,2,20095500,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,18,2,10092500,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,19,2,10256000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,20,2,10098000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,21,2,10276000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,22,2,10286000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,23,2,10298000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,24,2,20088100,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,25,2,10184500,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,26,2,20007.6.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,27,2,20006.8.0A,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,28,2,10138100,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,29,2,10302400,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,30,2,10111000,1,T
6000000068,I Bought it All,2,Monat Global Canadian Warehouse,31,2,10018000,1,T
